2018/08/27 21:00:00  -9.222 -9.264 1001.42  -0.551  -2.826 1.000 1.433e-10 28.77 300.28
2018/08/28 00:00:00  -8.092 -9.757 1001.55  -1.035  -3.484 0.977 0.000e+00 0.00 290.95
2018/08/28 03:00:00  -6.765 -9.063 1001.69  -1.155  -3.764 0.997 0.000e+00 0.00 285.87
2018/08/28 06:00:00  -5.348 -10.388 1001.63  -1.276  -4.106 0.980 7.023e-11 0.00 289.47
2018/08/28 09:00:00  -5.465 -10.252 1002.11  -1.171  -3.858 0.770 4.680e-10 146.44 275.67
2018/08/28 12:00:00  -3.961 -10.103 1002.73  -1.408  -3.763 0.831 2.077e-10 311.27 285.97
2018/08/28 15:00:00  -2.991 -9.996 1003.22  -1.331  -3.570 0.803 8.830e-11 314.94 310.54
2018/08/28 18:00:00  -1.396 -9.696 1004.14  -1.265  -3.372 0.755 3.508e-10 158.80 319.72
2018/08/28 21:00:00  -0.702 -8.164 1005.21  -1.383  -3.397 0.315 0.000e+00 47.45 263.06
2018/08/29 00:00:00  -0.409 -6.710 1005.92  -1.306  -4.327 0.001 3.492e-11 0.00 244.10
2018/08/29 03:00:00  0.796 -5.168 1006.86  -1.412  -4.683 0.000 0.000e+00 0.00 239.17
2018/08/29 06:00:00  2.224 -2.928 1007.51  -1.540  -4.650 0.000 0.000e+00 0.00 236.06
2018/08/29 09:00:00  2.450 -0.679 1008.46  -1.296  -4.846 0.146 0.000e+00 182.17 237.55
2018/08/29 12:00:00  3.279 0.971 1009.53  -0.575  -4.818 0.990 0.000e+00 436.43 247.40
2018/08/29 15:00:00  2.774 2.152 1010.19  -0.036  -4.233 0.991 0.000e+00 453.53 264.74
2018/08/29 18:00:00  2.354 3.180 1010.26   0.320  -3.877 0.189 0.000e+00 335.67 252.45
2018/08/29 21:00:00  1.856 3.984 1010.65   0.423  -3.850 0.038 0.000e+00 47.65 248.71
2018/08/30 00:00:00  0.413 4.215 1010.68   0.226  -3.974 0.938 0.000e+00 0.00 249.41
2018/08/30 03:00:00  -1.810 4.921 1009.49   0.210  -4.374 1.000 0.000e+00 0.00 272.99
2018/08/30 06:00:00  -3.544 5.640 1007.57   0.694  -4.631 1.000 7.106e-11 0.00 310.29
2018/08/30 09:00:00  -5.235 6.949 1005.35   0.856  -2.963 1.000 2.012e-08 41.44 326.38
2018/08/30 12:00:00  -8.178 7.223 1002.95   1.868  -0.303 1.000 1.197e-07 59.08 338.79
2018/08/30 15:00:00  -6.782 9.857 999.69   2.472   0.322 1.000 9.955e-08 56.79 340.05
2018/08/30 18:00:00  -7.001 11.650 996.19   2.637   0.470 1.000 1.536e-07 24.33 344.78
2018/08/30 21:00:00  -7.328 11.847 992.81   2.765   0.443 1.000 8.027e-08 4.34 345.52
2018/08/31 00:00:00  -4.224 11.150 991.05   2.596   1.290 1.000 1.538e-08 0.00 350.72
2018/08/31 03:00:00  -1.898 8.181 990.11   1.891   0.301 0.911 6.965e-09 0.00 325.13
2018/08/31 06:00:00  -2.849 7.136 989.49   1.797  -0.398 0.776 2.436e-09 0.00 324.71
2018/08/31 09:00:00  -4.210 6.236 988.84   1.570  -0.838 0.571 2.317e-09 89.94 312.10
2018/08/31 12:00:00  -5.396 4.761 987.95   1.162  -0.930 0.600 8.848e-09 247.87 301.12
2018/08/31 15:00:00  -6.155 4.114 986.68   1.073  -1.021 0.866 7.291e-09 207.32 321.38
2018/08/31 18:00:00  -5.532 3.569 986.07   0.955  -0.929 0.533 8.941e-09 229.52 286.77
2018/08/31 21:00:00  -6.712 1.601 985.60   0.955  -0.767 0.419 1.522e-09 34.43 275.69
2018/09/01 00:00:00  -6.775 -0.863 984.83   0.917  -0.807 0.976 1.121e-08 0.00 306.51
2018/09/01 03:00:00  -6.333 -2.297 984.34   0.820  -0.736 0.930 1.939e-08 0.00 316.45
2018/09/01 06:00:00  -4.970 -3.706 985.10   0.706  -0.640 0.936 5.793e-09 0.00 326.84
2018/09/01 09:00:00  -4.779 -5.197 986.48   0.489  -0.810 0.957 9.670e-09 77.20 316.44
2018/09/01 12:00:00  -5.168 -2.674 987.36   0.240  -0.957 0.989 3.126e-08 172.17 323.49
2018/09/01 15:00:00  -3.829 0.841 988.34   0.540  -0.733 0.781 1.783e-08 271.13 319.41
2018/09/01 18:00:00  -3.244 3.981 990.29   0.824  -0.469 0.487 1.444e-09 230.12 298.92
2018/09/01 21:00:00  -3.847 3.424 992.53   0.927  -0.505 0.413 9.248e-10 25.41 280.77
2018/09/02 00:00:00  -4.627 1.690 994.64   0.808  -0.692 0.335 3.856e-10 0.00 288.36
2018/09/02 03:00:00  -4.648 -0.161 996.16   0.545  -0.743 0.406 8.596e-10 0.00 294.70
2018/09/02 06:00:00  -4.682 -2.472 998.13   0.262  -0.921 0.575 6.867e-10 0.00 278.28
2018/09/02 09:00:00  -5.615 -4.522 1000.14   0.164  -0.918 0.727 1.642e-09 92.50 296.16
2018/09/02 12:00:00  -6.105 -3.648 1002.09   0.155  -1.189 0.442 1.232e-09 367.67 284.11
